session,block,valence,trial,feedback_common,present_pavlovian,n_stimuli,early_stop,n_groups,stimulus_group,stimulus_group_id,stimulus_middle,feedback_middle,optimal_side,feedback_optimal,optimal_right,feedback_right,feedback_left,stimulus_right,stimulus_left,n_confusing,optimal_A,primary_outcome_A,primary_outcome_B,secondary_outcome_A,secondary_outcome_B,feedback_A,feedback_B,stimulus_A,stimulus_B,A_on_right
wk28,1,0,2,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barrette_1.jpg,kitten_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,true
wk28,1,0,3,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barrette_1.jpg,kitten_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,true
wk28,1,0,4,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barrette_1.jpg,kitten_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,true
wk28,1,0,5,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kitten_2.jpg,barrette_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,false
wk28,1,0,6,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kitten_2.jpg,barrette_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,false
wk28,1,0,7,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barrette_1.jpg,kitten_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,true
wk28,1,0,8,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kitten_2.jpg,barrette_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,false
wk28,1,0,9,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barrette_1.jpg,kitten_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,true
wk28,1,0,10,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kitten_2.jpg,barrette_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barrette_1.jpg,kitten_2.jpg,false
wk28,2,0,1,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,true
wk28,2,0,2,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,true
wk28,2,0,3,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barrette_2.jpg,matchbox_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,false
wk28,2,0,4,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barrette_2.jpg,matchbox_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,false
wk28,2,0,5,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barrette_2.jpg,matchbox_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,false
wk28,2,0,6,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,true
wk28,2,0,7,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barrette_2.jpg,matchbox_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,false
wk28,2,0,8,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,true
wk28,2,0,9,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barrette_2.jpg,matchbox_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,false
wk28,2,0,10,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,matchbox_1.jpg,barrette_2.jpg,true
wk28,3,0,1,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,true
wk28,3,0,2,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,true
wk28,3,0,3,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,matchbox_2.jpg,puppy_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,false
wk28,3,0,4,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,matchbox_2.jpg,puppy_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,false
wk28,3,0,5,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,true
wk28,3,0,6,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,true
wk28,3,0,7,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,matchbox_2.jpg,puppy_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,false
wk28,3,0,8,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,matchbox_2.jpg,puppy_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,false
wk28,3,0,9,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,matchbox_2.jpg,puppy_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,false
wk28,3,0,10,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,puppy_1.jpg,matchbox_2.jpg,true
wk28,4,0,1,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,puppy_2.jpg,cable_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,false
wk28,4,0,2,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,puppy_2.jpg,cable_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,false
wk28,4,0,3,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,puppy_2.jpg,cable_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,false
wk28,4,0,4,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,true
wk28,4,0,5,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,true
wk28,4,0,6,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,puppy_2.jpg,cable_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,false
wk28,4,0,7,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,true
wk28,4,0,8,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,true
wk28,4,0,9,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,true
wk28,4,0,10,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,puppy_2.jpg,cable_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,cable_1.jpg,puppy_2.jpg,false
wk28,5,0,1,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honey_1.jpg,cable_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,true
wk28,5,0,2,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,cable_2.jpg,honey_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,false
wk28,5,0,3,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,cable_2.jpg,honey_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,false
wk28,5,0,4,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,cable_2.jpg,honey_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,false
wk28,5,0,5,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honey_1.jpg,cable_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,true
wk28,5,0,6,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,cable_2.jpg,honey_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,false
wk28,5,0,7,false,true,2,true,1,1,5,,,,,false,1.0,-1.0,honey_1.jpg,cable_2.jpg,1,false,-0.5,0.5,1.0,-1.0,1.0,-1.0,honey_1.jpg,cable_2.jpg,true
wk28,5,0,8,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,cable_2.jpg,honey_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,false
wk28,5,0,9,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honey_1.jpg,cable_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,true
wk28,5,0,10,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honey_1.jpg,cable_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honey_1.jpg,cable_2.jpg,true
wk28,6,0,1,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honey_2.jpg,pencil_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,false
wk28,6,0,2,true,true,2,true,1,1,6,,,,,false,0.01,-0.01,pencil_1.jpg,honey_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,true
wk28,6,0,3,false,true,2,true,1,1,6,,,,,false,-0.5,0.5,pencil_1.jpg,honey_2.jpg,1,false,0.01,-0.01,-0.5,0.5,-0.5,0.5,pencil_1.jpg,honey_2.jpg,true
wk28,6,0,4,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honey_2.jpg,pencil_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,false
wk28,6,0,5,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honey_2.jpg,pencil_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,false
wk28,6,0,6,true,true,2,true,1,1,6,,,,,false,0.01,-0.01,pencil_1.jpg,honey_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,true
wk28,6,0,7,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honey_2.jpg,pencil_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,false
wk28,6,0,8,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honey_2.jpg,pencil_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,false
wk28,6,0,9,true,true,2,true,1,1,6,,,,,false,0.01,-0.01,pencil_1.jpg,honey_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,true
wk28,6,0,10,true,true,2,true,1,1,6,,,,,false,0.01,-0.01,pencil_1.jpg,honey_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pencil_1.jpg,honey_2.jpg,true
wk28,7,0,1,true,true,2,true,1,1,7,,,,,false,0.01,1.0,pencil_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,false
wk28,7,0,2,false,true,2,true,1,1,7,,,,,false,-1.0,-0.5,pencil_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,-0.5,-1.0,ivy_1.jpg,pencil_2.jpg,false
wk28,7,0,3,true,true,2,true,1,1,7,,,,,true,1.0,0.01,ivy_1.jpg,pencil_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,true
wk28,7,0,4,true,true,2,true,1,1,7,,,,,true,1.0,0.01,ivy_1.jpg,pencil_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,true
wk28,7,0,5,true,true,2,true,1,1,7,,,,,false,0.01,1.0,pencil_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,false
wk28,7,0,6,true,true,2,true,1,1,7,,,,,true,1.0,0.01,ivy_1.jpg,pencil_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,true
wk28,7,0,7,true,true,2,true,1,1,7,,,,,true,1.0,0.01,ivy_1.jpg,pencil_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,true
wk28,7,0,8,true,true,2,true,1,1,7,,,,,true,1.0,0.01,ivy_1.jpg,pencil_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,true
wk28,7,0,9,true,true,2,true,1,1,7,,,,,false,0.01,1.0,pencil_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,false
wk28,7,0,10,true,true,2,true,1,1,7,,,,,false,0.01,1.0,pencil_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,pencil_2.jpg,false
wk28,8,0,1,true,true,2,true,1,1,8,,,,,true,1.0,-1.0,possum_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,true
wk28,8,0,2,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,ivy_2.jpg,possum_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,false
wk28,8,0,3,true,true,2,true,1,1,8,,,,,true,1.0,-1.0,possum_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,true
wk28,8,0,4,true,true,2,true,1,1,8,,,,,true,1.0,-1.0,possum_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,true
wk28,8,0,5,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,ivy_2.jpg,possum_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,false
wk28,8,0,6,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,ivy_2.jpg,possum_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,false
wk28,8,0,7,true,true,2,true,1,1,8,,,,,true,1.0,-1.0,possum_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,true
wk28,8,0,8,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,ivy_2.jpg,possum_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,false
wk28,8,0,9,false,true,2,true,1,1,8,,,,,true,-1.0,0.01,possum_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,-1.0,0.01,possum_1.jpg,ivy_2.jpg,true
wk28,8,0,10,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,ivy_2.jpg,possum_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,possum_1.jpg,ivy_2.jpg,false
wk28,9,0,1,true,true,2,true,1,1,9,,,,,true,1.0,-0.01,possum_2.jpg,tattoo_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,false
wk28,9,0,2,true,true,2,true,1,1,9,,,,,true,1.0,-0.01,possum_2.jpg,tattoo_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,false
wk28,9,0,3,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,true
wk28,9,0,4,false,true,2,true,1,1,9,,,,,true,-0.01,-0.5,possum_2.jpg,tattoo_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.5,-0.01,tattoo_1.jpg,possum_2.jpg,false
wk28,9,0,5,false,true,2,true,1,1,9,,,,,true,-0.01,-0.5,possum_2.jpg,tattoo_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.5,-0.01,tattoo_1.jpg,possum_2.jpg,false
wk28,9,0,6,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,true
wk28,9,0,7,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,true
wk28,9,0,8,true,true,2,true,1,1,9,,,,,true,1.0,-0.01,possum_2.jpg,tattoo_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,false
wk28,9,0,9,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,true
wk28,9,0,10,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tattoo_1.jpg,possum_2.jpg,true
wk28,10,0,1,true,true,2,true,1,1,10,,,,,false,-0.01,0.5,tattoo_2.jpg,nail_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,false
wk28,10,0,2,false,true,2,true,1,1,10,,,,,false,-1.0,-0.01,tattoo_2.jpg,nail_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,-0.01,-1.0,nail_1.jpg,tattoo_2.jpg,false
wk28,10,0,3,true,true,2,true,1,1,10,,,,,false,-0.01,0.5,tattoo_2.jpg,nail_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,false
wk28,10,0,4,true,true,2,true,1,1,10,,,,,false,-0.01,0.5,tattoo_2.jpg,nail_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,false
wk28,10,0,5,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,true
wk28,10,0,6,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,true
wk28,10,0,7,false,true,2,true,1,1,10,,,,,true,-0.01,-1.0,nail_1.jpg,tattoo_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,-0.01,-1.0,nail_1.jpg,tattoo_2.jpg,true
wk28,10,0,8,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,true
wk28,10,0,9,true,true,2,true,1,1,10,,,,,false,-0.01,0.5,tattoo_2.jpg,nail_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,false
wk28,10,0,10,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,nail_1.jpg,tattoo_2.jpg,true
wk28,11,0,1,false,true,2,true,1,1,11,,,,,true,-0.5,1.0,nail_2.jpg,slide_1.jpg,2,false,0.01,0.5,1.0,-0.5,1.0,-0.5,slide_1.jpg,nail_2.jpg,false
wk28,11,0,2,true,true,2,true,1,1,11,,,,,true,0.5,0.01,nail_2.jpg,slide_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,slide_1.jpg,nail_2.jpg,false
wk28,11,0,3,true,true,2,true,1,1,11,,,,,false,0.01,0.5,slide_1.jpg,nail_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,slide_1.jpg,nail_2.jpg,true
wk28,11,0,4,true,true,2,true,1,1,11,,,,,false,0.01,0.5,slide_1.jpg,nail_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,slide_1.jpg,nail_2.jpg,true
wk28,11,0,5,true,true,2,true,1,1,11,,,,,false,0.01,0.5,slide_1.jpg,nail_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,slide_1.jpg,nail_2.jpg,true
wk28,11,0,6,false,true,2,true,1,1,11,,,,,true,-0.5,1.0,nail_2.jpg,slide_1.jpg,2,false,0.01,0.5,1.0,-0.5,1.0,-0.5,slide_1.jpg,nail_2.jpg,false
wk28,11,0,7,true,true,2,true,1,1,11,,,,,true,0.5,0.01,nail_2.jpg,slide_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,slide_1.jpg,nail_2.jpg,false
wk28,11,0,8,true,true,2,true,1,1,11,,,,,true,0.5,0.01,nail_2.jpg,slide_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,slide_1.jpg,nail_2.jpg,false
wk28,11,0,9,true,true,2,true,1,1,11,,,,,false,0.01,0.5,slide_1.jpg,nail_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,slide_1.jpg,nail_2.jpg,true
wk28,11,0,10,true,true,2,true,1,1,11,,,,,false,0.01,0.5,slide_1.jpg,nail_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,slide_1.jpg,nail_2.jpg,true
wk28,12,0,1,true,true,2,true,1,1,12,,,,,true,0.01,-1.0,slide_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,slide_2.jpg,false
wk28,12,0,2,true,true,2,true,1,1,12,,,,,true,0.01,-1.0,slide_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,slide_2.jpg,false
wk28,12,0,3,true,true,2,true,1,1,12,,,,,true,0.01,-1.0,slide_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,slide_2.jpg,false
wk28,12,0,4,true,true,2,true,1,1,12,,,,,true,0.01,-1.0,slide_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,slide_2.jpg,false
wk28,12,0,5,true,true,2,true,1,1,12,,,,,true,0.01,-1.0,slide_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,slide_2.jpg,false
wk28,12,0,6,true,true,2,true,1,1,12,,,,,false,-1.0,0.01,celery_1.jpg,slide_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,slide_2.jpg,true
wk28,12,0,7,true,true,2,true,1,1,12,,,,,false,-1.0,0.01,celery_1.jpg,slide_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,slide_2.jpg,true
wk28,12,0,8,false,true,2,true,1,1,12,,,,,false,1.0,0.5,celery_1.jpg,slide_2.jpg,2,false,-1.0,0.01,1.0,0.5,1.0,0.5,celery_1.jpg,slide_2.jpg,true
wk28,12,0,9,true,true,2,true,1,1,12,,,,,false,-1.0,0.01,celery_1.jpg,slide_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,slide_2.jpg,true
wk28,12,0,10,false,true,2,true,1,1,12,,,,,false,1.0,0.5,celery_1.jpg,slide_2.jpg,2,false,-1.0,0.01,1.0,0.5,1.0,0.5,celery_1.jpg,slide_2.jpg,true
wk28,13,0,1,false,true,2,true,1,1,13,,,,,true,1.0,0.5,brownie_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,1.0,0.5,brownie_1.jpg,celery_2.jpg,true
wk28,13,0,2,true,true,2,true,1,1,13,,,,,false,-0.5,-0.01,celery_2.jpg,brownie_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,false
wk28,13,0,3,true,true,2,true,1,1,13,,,,,false,-0.5,-0.01,celery_2.jpg,brownie_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,false
wk28,13,0,4,false,true,2,true,1,1,13,,,,,false,0.5,1.0,celery_2.jpg,brownie_1.jpg,2,true,-0.01,-0.5,1.0,0.5,1.0,0.5,brownie_1.jpg,celery_2.jpg,false
wk28,13,0,5,true,true,2,true,1,1,13,,,,,false,-0.5,-0.01,celery_2.jpg,brownie_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,false
wk28,13,0,6,true,true,2,true,1,1,13,,,,,true,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,true
wk28,13,0,7,true,true,2,true,1,1,13,,,,,false,-0.5,-0.01,celery_2.jpg,brownie_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,false
wk28,13,0,8,true,true,2,true,1,1,13,,,,,true,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,true
